edad;trabajo;civil;educacion;defecto;deposito;propiedad;prestamo;contacto;dia;mes;duracion;campaña;pdias;previo;presultado;y
45;collar azul;casado;secundaria;no;1678;si;no;desconocido;18;nov;187;1;154;1;fracaso;no
47;desempleado;casado;secundaria;si;0;no;no;celular;18;nov;81;2;-1;0;desconocido;no
36;gerente;casado;terciaria;no;6172;si;si;celular;18;nov;126;2;-1;0;desconocido;no
35;collar azul;casado;primaria;no;2878;si;no;celular;18;nov;140;2;-1;0;desconocido;no
46;desempleado;casado;secundaria;no;16397;no;no;celular;18;nov;641;1;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;233;si;no;celular;18;nov;98;1;-1;0;desconocido;no
30;desempleado;casado;terciaria;no;0;si;no;celular;18;nov;756;1;-1;0;desconocido;no
32;emprendedor;casado;terciaria;no;11591;si;no;celular;18;nov;43;1;-1;0;desconocido;no
34;gerente;divorciado;terciaria;no;5754;si;no;celular;18;nov;32;1;181;1;fracaso;no
55;gerente;divorciado;terciaria;no;0;no;no;celular;18;nov;120;2;-1;0;desconocido;no
53;gerente;casado;terciaria;no;8563;si;no;celular;18;nov;69;1;-1;0;desconocido;no
52;administrativo;divorciado;secundaria;no;2717;no;no;telefono;18;nov;114;1;162;2;fracaso;no
43;emprendedor;soltero;primaria;no;103;si;no;celular;18;nov;53;1;183;5;fracaso;no
37;gerente;casado;primaria;no;5427;no;no;celular;18;nov;201;1;159;1;fracaso;no
39;gerente;casado;secundaria;no;1007;si;no;celular;18;nov;281;1;-1;0;desconocido;no
44;gerente;casado;terciaria;no;3603;si;no;celular;18;nov;198;1;-1;0;desconocido;no
38;tecnico;casado;terciaria;no;3234;no;no;celular;18;nov;578;2;-1;0;desconocido;si
32;servicios;soltero;secundaria;no;48;si;si;celular;18;nov;132;1;-1;0;desconocido;no
37;gerente;soltero;terciaria;no;1743;si;no;celular;18;nov;192;1;113;2;fracaso;no
35;gerente;casado;secundaria;no;53;si;no;celular;18;nov;378;1;-1;0;desconocido;no
35;servicios;soltero;secundaria;no;0;no;no;celular;18;nov;339;1;-1;0;desconocido;no
31;collar azul;casado;secundaria;no;5345;si;no;celular;18;nov;260;1;-1;0;desconocido;no
33;independiente;divorciado;terciaria;no;454;no;si;celular;18;nov;134;1;-1;0;desconocido;no
39;collar azul;casado;primaria;no;111;no;no;celular;18;nov;201;2;-1;0;desconocido;no
43;tecnico;casado;secundaria;no;17655;si;no;celular;18;nov;31;1;-1;0;desconocido;no
48;collar azul;casado;primaria;no;1092;no;si;celular;18;nov;79;1;172;8;fracaso;no
33;administrativo;casado;terciaria;no;46;si;no;celular;18;nov;95;1;-1;0;desconocido;no
58;tecnico;soltero;secundaria;no;8600;si;no;celular;18;nov;61;1;-1;0;desconocido;no
50;collar azul;casado;primaria;no;5776;no;no;celular;18;nov;49;3;-1;0;desconocido;no
45;independiente;casado;terciaria;no;-312;no;no;telefono;18;nov;46;4;-1;0;desconocido;no
36;servicios;casado;primaria;no;413;si;no;telefono;18;nov;84;1;-1;0;desconocido;no
33;emprendedor;casado;primaria;no;82;si;no;celular;18;nov;63;2;-1;0;desconocido;no
43;collar azul;divorciado;primaria;no;515;si;no;celular;18;nov;182;1;-1;0;desconocido;no
51;gerente;casado;terciaria;no;5343;no;no;celular;18;nov;54;1;-1;0;desconocido;no
36;independiente;divorciado;terciaria;no;149;no;no;celular;18;nov;257;2;-1;0;desconocido;no
35;gerente;casado;terciaria;no;4943;si;no;celular;18;nov;295;1;124;2;fracaso;no
42;gerente;casado;terciaria;no;2110;no;si;celular;18;nov;67;1;110;2;fracaso;no
34;tecnico;casado;terciaria;no;544;si;si;celular;18;nov;58;2;-1;0;desconocido;no
38;administrativo;soltero;terciaria;no;4;si;si;celular;18;nov;71;3;-1;0;desconocido;no
41;emprendedor;casado;primaria;no;0;si;si;celular;18;nov;311;1;-1;0;desconocido;no
52;empleada domestica;casado;secundaria;no;1182;si;no;celular;18;nov;103;1;-1;0;desconocido;no
35;tecnico;casado;secundaria;no;1854;si;no;celular;18;nov;401;2;-1;0;desconocido;no
34;tecnico;soltero;secundaria;no;1259;si;no;celular;18;nov;121;1;-1;0;desconocido;no
36;tecnico;casado;secundaria;no;6384;si;si;celular;18;nov;97;1;-1;0;desconocido;no
50;gerente;casado;terciaria;no;-151;si;no;celular;18;nov;63;2;-1;0;desconocido;no
32;emprendedor;casado;secundaria;no;1996;si;no;celular;18;nov;271;1;-1;0;desconocido;no
50;administrativo;soltero;secundaria;no;642;no;no;celular;18;nov;435;1;-1;0;desconocido;no
42;empleada domestica;divorciado;terciaria;no;364;no;no;celular;18;nov;52;1;-1;0;desconocido;no
59;collar azul;casado;primaria;no;0;no;no;celular;18;nov;167;2;-1;0;desconocido;no
32;tecnico;soltero;secundaria;no;28;si;no;celular;18;nov;368;1;-1;0;desconocido;no
49;gerente;soltero;terciaria;no;1093;si;no;celular;18;nov;152;1;-1;0;desconocido;no
34;gerente;casado;terciaria;no;-85;no;no;celular;18;nov;107;1;-1;0;desconocido;no
34;gerente;casado;terciaria;no;63;no;no;celular;18;nov;83;1;102;2;fracaso;no
41;tecnico;soltero;terciaria;no;159;no;no;celular;18;nov;164;1;-1;0;desconocido;no
57;emprendedor;casado;terciaria;no;729;no;no;celular;18;nov;475;1;-1;0;desconocido;no
31;gerente;soltero;secundaria;no;99;si;si;celular;18;nov;125;1;-1;0;desconocido;no
30;gerente;soltero;secundaria;no;460;si;no;celular;18;nov;86;1;-1;0;desconocido;no
54;gerente;casado;terciaria;no;214;si;no;celular;18;nov;68;1;-1;0;desconocido;no
32;collar azul;soltero;secundaria;no;118;si;no;celular;18;nov;216;1;124;1;exito;no
49;collar azul;soltero;primaria;si;-2604;si;no;celular;18;nov;142;1;-1;0;desconocido;no
50;independiente;soltero;terciaria;no;21;si;no;celular;18;nov;157;1;188;1;fracaso;no
30;gerente;soltero;terciaria;no;12569;no;no;celular;18;nov;87;1;-1;0;desconocido;no
30;gerente;casado;terciaria;no;900;no;no;celular;18;nov;123;1;124;2;fracaso;no
32;gerente;soltero;terciaria;no;27;si;no;celular;18;nov;261;1;-1;0;desconocido;no
35;collar azul;casado;secundaria;no;87;no;no;celular;18;nov;60;2;-1;0;desconocido;no
32;administrativo;casado;secundaria;no;1785;si;no;celular;18;nov;51;2;154;6;otro;no
55;servicios;casado;secundaria;no;3546;si;si;celular;18;nov;588;1;110;2;fracaso;no
40;independiente;casado;secundaria;no;1216;si;no;celular;18;nov;52;1;-1;0;desconocido;no
31;administrativo;casado;secundaria;no;113;si;no;celular;18;nov;474;3;-1;0;desconocido;no
32;gerente;casado;terciaria;no;1667;si;no;celular;18;nov;164;2;179;3;fracaso;no
38;collar azul;casado;secundaria;no;2008;si;no;celular;18;nov;354;1;-1;0;desconocido;no
34;collar azul;casado;primaria;no;2320;si;no;celular;18;nov;63;1;-1;0;desconocido;no
32;servicios;soltero;secundaria;no;2251;si;si;celular;18;nov;131;1;124;1;fracaso;no
31;administrativo;soltero;secundaria;no;2076;no;si;celular;18;nov;178;1;127;7;otro;no
32;servicios;divorciado;secundaria;no;453;si;no;celular;18;nov;331;2;-1;0;desconocido;no
46;collar azul;soltero;primaria;no;3046;si;si;celular;18;nov;84;1;183;1;otro;no
44;tecnico;casado;secundaria;no;533;si;no;celular;18;nov;127;1;110;2;fracaso;no
35;gerente;soltero;terciaria;no;2928;si;no;celular;18;nov;54;1;-1;0;desconocido;no
56;tecnico;casado;secundaria;no;803;no;no;celular;18;nov;432;2;-1;0;desconocido;no
32;gerente;casado;terciaria;no;3442;no;no;celular;18;nov;475;1;-1;0;desconocido;no
48;gerente;casado;terciaria;no;-1080;si;si;celular;18;nov;76;3;-1;0;desconocido;no
33;gerente;soltero;terciaria;no;275;no;no;celular;18;nov;348;1;-1;0;desconocido;no
36;emprendedor;casado;secundaria;no;215;si;si;celular;18;nov;309;1;-1;0;desconocido;no
51;collar azul;divorciado;secundaria;no;1524;si;no;celular;18;nov;112;2;-1;0;desconocido;no
57;tecnico;casado;secundaria;no;6362;si;si;celular;18;nov;66;1;-1;0;desconocido;no
58;administrativo;casado;secundaria;no;5680;no;si;celular;18;nov;237;2;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;2894;si;no;celular;18;nov;91;1;124;1;fracaso;no
32;independiente;soltero;terciaria;no;519;si;no;celular;18;nov;72;1;-1;0;desconocido;no
34;gerente;casado;terciaria;no;11;si;no;celular;18;nov;123;1;124;1;fracaso;no
35;emprendedor;casado;secundaria;no;1309;si;no;celular;18;nov;73;3;-1;0;desconocido;no
36;independiente;casado;secundaria;no;44;si;no;celular;18;nov;199;1;-1;0;desconocido;no
32;gerente;casado;terciaria;no;3107;si;si;celular;18;nov;165;2;116;1;fracaso;no
50;collar azul;casado;secundaria;no;1984;si;no;telefono;18;nov;212;3;-1;0;desconocido;no
48;collar azul;casado;secundaria;no;3008;si;si;celular;18;nov;163;1;187;3;fracaso;no
48;gerente;casado;terciaria;no;1600;no;no;celular;18;nov;448;1;-1;0;desconocido;no
32;gerente;casado;terciaria;no;1636;si;no;celular;18;nov;124;1;-1;0;desconocido;no
54;gerente;divorciado;primaria;no;210;no;no;celular;18;nov;178;1;-1;0;desconocido;no
48;gerente;soltero;terciaria;no;648;si;no;celular;18;nov;290;1;110;2;fracaso;no
31;collar azul;soltero;secundaria;no;545;si;no;celular;18;nov;195;2;-1;0;desconocido;no
51;desempleado;divorciado;terciaria;no;5;no;no;celular;18;nov;124;1;-1;0;desconocido;no
38;gerente;casado;terciaria;si;540;no;no;celular;18;nov;205;1;-1;0;desconocido;no
48;collar azul;casado;primaria;no;-298;si;no;celular;18;nov;77;1;-1;0;desconocido;no
48;desempleado;casado;primaria;no;484;no;no;celular;18;nov;399;1;-1;0;desconocido;no
35;administrativo;casado;secundaria;no;421;si;no;celular;18;nov;350;1;-1;0;desconocido;no
41;independiente;casado;terciaria;no;6000;si;no;celular;18;nov;265;1;-1;0;desconocido;no
39;servicios;casado;secundaria;no;173;si;no;celular;18;nov;96;2;182;2;fracaso;no
54;gerente;casado;terciaria;si;0;no;si;celular;18;nov;283;1;-1;0;desconocido;no
36;servicios;casado;secundaria;no;0;si;no;celular;18;nov;1093;2;-1;0;desconocido;no
45;independiente;casado;terciaria;no;35589;no;no;telefono;18;nov;570;2;-1;0;desconocido;no
52;emprendedor;casado;terciaria;si;-2;no;no;celular;18;nov;245;1;-1;0;desconocido;no
52;independiente;soltero;secundaria;no;207;no;si;celular;18;nov;179;1;-1;0;desconocido;no
34;gerente;casado;terciaria;no;10031;si;no;celular;18;nov;65;2;-1;0;desconocido;no
38;independiente;casado;terciaria;no;3139;si;no;celular;18;nov;177;2;-1;0;desconocido;no
39;gerente;casado;terciaria;no;514;no;no;telefono;18;nov;155;4;-1;0;desconocido;no
38;emprendedor;casado;terciaria;no;0;si;no;celular;18;nov;185;3;-1;0;desconocido;no
47;administrativo;soltero;secundaria;no;19;si;si;celular;18;nov;90;2;123;1;fracaso;no
34;servicios;divorciado;secundaria;no;107;no;si;celular;18;nov;110;2;-1;0;desconocido;no
52;collar azul;casado;terciaria;no;297;si;no;celular;18;nov;62;2;195;1;fracaso;no
57;gerente;divorciado;terciaria;no;236;no;no;celular;18;nov;120;2;-1;0;desconocido;no
41;gerente;casado;terciaria;no;25;no;no;celular;18;nov;431;2;-1;0;desconocido;no
41;gerente;casado;secundaria;no;99;si;no;celular;18;nov;157;2;-1;0;desconocido;no
59;tecnico;divorciado;secundaria;no;797;si;no;celular;18;nov;319;2;165;2;fracaso;no
34;collar azul;soltero;secundaria;no;20;si;si;celular;18;nov;262;2;-1;0;desconocido;no
45;gerente;casado;terciaria;no;0;no;no;celular;18;nov;179;2;-1;0;desconocido;no
36;servicios;soltero;secundaria;no;1482;si;no;celular;18;nov;177;2;174;1;otro;no
48;gerente;soltero;terciaria;no;3713;si;si;celular;18;nov;157;2;-1;0;desconocido;no
40;gerente;casado;terciaria;no;11;si;no;celular;18;nov;65;2;-1;0;desconocido;no
38;emprendedor;casado;terciaria;no;678;no;si;celular;18;nov;82;2;152;1;fracaso;no
36;independiente;divorciado;secundaria;no;-38;si;no;celular;18;nov;244;2;-1;0;desconocido;no
47;administrativo;soltero;secundaria;no;2540;no;no;celular;18;nov;110;5;-1;0;desconocido;no
42;emprendedor;casado;terciaria;no;337;si;si;celular;18;nov;63;3;-1;0;desconocido;no
45;gerente;casado;terciaria;no;-73;no;no;celular;18;nov;125;2;-1;0;desconocido;no
39;servicios;casado;desconocido;no;10189;si;no;celular;18;nov;186;2;123;2;fracaso;no
57;gerente;casado;terciaria;no;1357;si;si;celular;18;nov;97;2;-1;0;desconocido;no
52;emprendedor;casado;terciaria;no;507;no;no;celular;18;nov;123;2;-1;0;desconocido;no
39;emprendedor;casado;secundaria;no;11887;no;no;celular;18;nov;1181;2;-1;0;desconocido;si
55;emprendedor;casado;terciaria;no;78;no;no;celular;18;nov;115;2;-1;0;desconocido;no
33;tecnico;casado;secundaria;no;2746;si;no;celular;18;nov;188;2;-1;0;desconocido;no
36;gerente;casado;secundaria;no;-148;no;no;celular;18;nov;144;2;-1;0;desconocido;no
54;collar azul;casado;secundaria;no;506;si;no;celular;18;nov;172;2;104;2;fracaso;no
36;servicios;soltero;secundaria;no;461;no;no;celular;18;nov;434;2;-1;0;desconocido;no
46;servicios;soltero;secundaria;no;897;si;no;telefono;18;nov;82;2;-1;0;desconocido;no
33;administrativo;casado;terciaria;no;99;si;si;celular;18;nov;55;2;-1;0;desconocido;no
51;gerente;casado;terciaria;no;-516;si;no;celular;18;nov;120;2;187;2;fracaso;no
59;empleada domestica;soltero;secundaria;no;26172;no;no;celular;18;nov;54;2;-1;0;desconocido;no
44;gerente;soltero;terciaria;no;1356;no;si;celular;18;nov;264;2;134;2;otro;no
35;gerente;casado;terciaria;no;646;si;no;celular;18;nov;84;2;-1;0;desconocido;no
47;collar azul;casado;primaria;no;1533;no;si;celular;18;nov;273;2;96;4;fracaso;no
36;collar azul;casado;secundaria;no;801;si;si;celular;18;nov;250;2;-1;0;desconocido;no
32;gerente;soltero;secundaria;no;416;si;no;celular;18;nov;268;2;-1;0;desconocido;no
31;collar azul;soltero;secundaria;no;530;no;si;celular;18;nov;251;2;-1;0;desconocido;no
41;tecnico;casado;secundaria;no;862;no;no;celular;18;nov;474;2;-1;0;desconocido;no
58;servicios;casado;secundaria;no;4428;no;no;telefono;18;nov;234;3;-1;0;desconocido;no
34;collar azul;casado;primaria;no;500;si;no;celular;18;nov;240;2;182;1;fracaso;no
49;gerente;divorciado;terciaria;no;0;si;no;telefono;18;nov;32;2;-1;0;desconocido;no
40;gerente;casado;terciaria;no;5;si;no;celular;18;nov;219;3;-1;0;desconocido;no
45;tecnico;soltero;terciaria;no;0;si;no;celular;18;nov;139;2;-1;0;desconocido;no
48;administrativo;casado;secundaria;no;1208;no;no;telefono;18;nov;126;4;-1;0;desconocido;no
59;emprendedor;casado;terciaria;no;1553;no;si;celular;18;nov;79;2;-1;0;desconocido;no
40;tecnico;soltero;secundaria;no;2141;no;no;celular;18;nov;107;3;-1;0;desconocido;no
54;administrativo;casado;secundaria;no;3729;no;si;celular;18;nov;597;2;116;1;otro;no
47;gerente;casado;secundaria;no;21;si;no;celular;18;nov;229;2;-1;0;desconocido;no
33;servicios;casado;secundaria;no;244;si;no;celular;18;nov;231;2;-1;0;desconocido;no
48;empleada domestica;soltero;secundaria;no;1042;no;no;telefono;18;nov;129;2;-1;0;desconocido;no
30;collar azul;casado;secundaria;no;246;si;no;celular;18;nov;166;2;113;5;fracaso;no
33;desempleado;divorciado;secundaria;no;0;si;no;celular;18;nov;91;2;-1;0;desconocido;no
36;gerente;casado;terciaria;no;-92;no;si;celular;18;nov;196;3;-1;0;desconocido;no
59;jubilado;casado;terciaria;no;4589;no;no;celular;18;nov;94;2;-1;0;desconocido;no
43;gerente;soltero;terciaria;no;-56;si;no;celular;18;nov;146;2;151;14;fracaso;no
52;servicios;casado;secundaria;no;2257;si;no;telefono;18;nov;102;2;188;1;fracaso;no
36;collar azul;casado;secundaria;no;402;no;si;celular;18;nov;86;2;154;1;fracaso;no
33;estudiante;soltero;terciaria;no;4;si;no;celular;18;nov;203;2;-1;0;desconocido;no
31;gerente;casado;desconocido;no;668;no;no;celular;18;nov;75;2;-1;0;desconocido;no
39;gerente;casado;secundaria;no;517;si;no;celular;18;nov;387;3;196;2;fracaso;no
32;gerente;soltero;terciaria;no;0;si;no;celular;18;nov;244;2;168;1;otro;no
46;gerente;casado;terciaria;no;0;no;no;celular;18;nov;716;2;110;3;otro;si
39;collar azul;casado;secundaria;no;0;si;no;celular;18;nov;420;2;-1;0;desconocido;no
33;gerente;casado;secundaria;no;480;si;no;celular;18;nov;422;2;-1;0;desconocido;no
45;gerente;soltero;terciaria;no;5694;si;no;celular;18;nov;145;2;193;2;fracaso;no
54;independiente;casado;terciaria;no;368;no;no;celular;18;nov;74;2;110;4;fracaso;no
43;servicios;casado;primaria;no;-2122;si;si;celular;18;nov;141;3;-1;0;desconocido;no
41;emprendedor;casado;secundaria;no;-1882;si;no;celular;18;nov;17;5;151;2;otro;no
35;administrativo;casado;secundaria;no;122;si;no;celular;18;nov;51;4;-1;0;desconocido;no
36;tecnico;divorciado;terciaria;no;1174;si;no;celular;18;nov;192;2;-1;0;desconocido;no
59;gerente;casado;terciaria;no;3969;no;no;celular;18;nov;464;3;-1;0;desconocido;no
36;emprendedor;soltero;secundaria;no;296;no;no;celular;18;nov;67;2;111;2;fracaso;no
31;administrativo;casado;secundaria;no;0;si;si;celular;18;nov;79;3;-1;0;desconocido;no
36;gerente;casado;terciaria;no;549;si;no;celular;18;nov;72;2;-1;0;desconocido;no
50;administrativo;soltero;secundaria;no;5816;si;no;telefono;18;nov;119;2;-1;0;desconocido;no
39;administrativo;soltero;secundaria;no;720;si;no;telefono;18;nov;47;3;-1;0;desconocido;no
38;tecnico;casado;secundaria;no;508;si;no;celular;18;nov;722;3;175;2;fracaso;no
58;gerente;divorciado;terciaria;no;5037;si;no;celular;18;nov;1437;2;-1;0;desconocido;si
32;empleada domestica;casado;terciaria;no;357;si;no;celular;18;nov;175;2;-1;0;desconocido;no
36;tecnico;soltero;primaria;no;2169;si;no;celular;18;nov;133;2;110;3;otro;no
36;tecnico;divorciado;secundaria;no;5957;si;no;celular;18;nov;138;2;-1;0;desconocido;no
50;gerente;casado;terciaria;no;2570;no;no;celular;18;nov;273;2;-1;0;desconocido;no
44;tecnico;casado;secundaria;no;2626;si;no;celular;18;nov;170;2;188;3;fracaso;no
38;administrativo;casado;terciaria;no;605;no;no;celular;18;nov;147;2;-1;0;desconocido;no
51;gerente;casado;terciaria;no;2934;si;no;celular;18;nov;727;4;-1;0;desconocido;no
38;gerente;divorciado;desconocido;no;0;si;no;celular;18;nov;96;2;-1;0;desconocido;no
59;emprendedor;casado;primaria;no;124;si;no;celular;18;nov;531;3;134;7;fracaso;no
46;gerente;casado;primaria;no;1267;si;si;celular;18;nov;187;2;-1;0;desconocido;no
37;tecnico;casado;secundaria;no;712;si;no;celular;18;nov;291;2;-1;0;desconocido;no
39;gerente;soltero;terciaria;no;0;si;no;celular;18;nov;633;2;-1;0;desconocido;no
38;servicios;casado;desconocido;no;4644;si;no;telefono;18;nov;55;2;-1;0;desconocido;no
49;gerente;casado;terciaria;no;1430;no;no;celular;18;nov;231;2;-1;0;desconocido;no
36;gerente;casado;terciaria;no;521;no;si;celular;18;nov;135;2;152;1;otro;no
33;servicios;casado;secundaria;no;703;no;no;celular;18;nov;160;2;-1;0;desconocido;no
34;administrativo;soltero;terciaria;no;1199;no;no;telefono;18;nov;67;7;-1;0;desconocido;no
55;jubilado;divorciado;terciaria;no;816;no;no;celular;18;nov;113;3;-1;0;desconocido;no
39;desempleado;casado;terciaria;no;1108;si;no;celular;18;nov;191;2;-1;0;desconocido;no
41;collar azul;divorciado;secundaria;no;-90;si;no;celular;18;nov;103;6;-1;0;desconocido;no
31;gerente;soltero;terciaria;no;874;si;no;celular;18;nov;190;2;-1;0;desconocido;no
40;administrativo;soltero;secundaria;no;2854;si;no;celular;18;nov;354;2;169;1;fracaso;no
30;servicios;divorciado;secundaria;no;0;si;si;celular;18;nov;174;2;111;3;fracaso;no
37;gerente;casado;terciaria;no;-666;si;no;celular;18;nov;204;2;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;932;no;si;celular;18;nov;148;2;132;1;otro;no
57;independiente;casado;secundaria;no;380;no;no;celular;18;nov;878;2;-1;0;desconocido;no
42;gerente;soltero;terciaria;no;1113;si;si;celular;18;nov;89;2;162;12;fracaso;no
33;gerente;casado;terciaria;no;1522;si;no;celular;18;nov;171;2;179;3;fracaso;no
34;collar azul;casado;secundaria;no;1430;si;si;celular;18;nov;271;3;-1;0;desconocido;no
49;gerente;casado;terciaria;no;1887;no;no;celular;18;nov;244;3;-1;0;desconocido;no
44;servicios;casado;secundaria;no;-236;si;no;celular;18;nov;218;2;113;7;exito;no
42;gerente;soltero;terciaria;no;1673;no;no;celular;18;nov;43;2;-1;0;desconocido;no
36;independiente;soltero;terciaria;no;3560;no;no;celular;18;nov;658;3;169;2;fracaso;no
42;collar azul;divorciado;secundaria;no;898;si;no;celular;18;nov;136;2;131;1;fracaso;no
44;gerente;casado;terciaria;no;13853;si;no;celular;18;nov;1329;3;-1;0;desconocido;no
57;servicios;casado;secundaria;no;315;no;no;celular;18;nov;127;4;-1;0;desconocido;no
36;tecnico;divorciado;secundaria;no;556;si;no;celular;18;nov;154;3;189;1;fracaso;no
36;gerente;casado;secundaria;no;644;si;no;celular;18;nov;54;2;-1;0;desconocido;no
37;gerente;casado;secundaria;no;676;no;no;telefono;18;nov;217;2;-1;0;desconocido;no
43;emprendedor;casado;secundaria;no;3766;no;no;celular;18;nov;84;4;-1;0;desconocido;no
