,id,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price
26532,26532,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,80.0,,290000
26533,26533,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,128.0,120.0,830000
26534,26534,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,91.0,84.0,210000
26535,26535,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,102.0,94.0,440000
26536,26536,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,55.0,55.0,131900
26537,26537,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,114.0,66.0,290000
26538,26538,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,,57.0,130000
26539,26539,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,60.0,60.0,130000
26540,26540,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,120.0,90.0,350000
26541,26541,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,68.0,59.0,210000
26542,26542,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,53.0,45.0,133000
26543,26543,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,85.0,80.0,625000
26544,26544,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,99.0,78.0,398000
26545,26545,Argentina,Capital Federal,Palermo,4.0,2.0,1.0,80.0,80.0,250000
26546,26546,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,90.0,80.0,329900
26547,26547,Argentina,Capital Federal,Recoleta,3.0,2.0,2.0,69.0,62.0,340000
26548,26548,Argentina,Capital Federal,Recoleta,3.0,2.0,2.0,83.0,74.0,340000
26549,26549,Argentina,Capital Federal,Recoleta,4.0,2.0,2.0,99.0,95.0,280000
26550,26550,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,,100.0,220000
26551,26551,Argentina,Capital Federal,Barrio Norte,3.0,2.0,2.0,83.0,74.0,340000
26552,26552,Argentina,Capital Federal,Barrio Norte,4.0,2.0,2.0,102.0,94.0,430000
26553,26553,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,67.0,63.0,350000
26554,26554,Argentina,Capital Federal,Barrio Norte,3.0,2.0,2.0,69.0,62.0,340000
26555,26555,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,88.0,76.0,210000
26556,26556,Argentina,Capital Federal,Caballito,3.0,2.0,3.0,,,220000
26557,26557,Argentina,Capital Federal,Caballito,2.0,2.0,2.0,53.0,45.0,138000
26558,26558,Argentina,Capital Federal,Caballito,3.0,2.0,1.0,56.0,50.0,110000
26559,26559,Argentina,Capital Federal,Caballito,3.0,2.0,2.0,74.0,,248000
26560,26560,Argentina,Capital Federal,Caballito,3.0,2.0,1.0,127.0,,360000
26561,26561,Argentina,Capital Federal,Balvanera,3.0,2.0,1.0,60.0,57.0,120000
26562,26562,Argentina,Capital Federal,Balvanera,3.0,2.0,2.0,144.0,73.0,211000
26563,26563,Argentina,Capital Federal,Balvanera,3.0,2.0,2.0,144.0,73.0,211000
26564,26564,Argentina,Capital Federal,Balvanera,3.0,2.0,1.0,62.0,59.0,109900
26565,26565,Argentina,Capital Federal,Saavedra,3.0,2.0,2.0,67.0,58.0,134000
26566,26566,Argentina,Capital Federal,Recoleta,5.0,2.0,2.0,,,380000
26567,26567,Argentina,Capital Federal,Recoleta,4.0,2.0,2.0,115.0,110.0,370000
26568,26568,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,92.0,89.0,340000
26569,26569,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,78.0,62.0,131000
26570,26570,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,,84.0,230000
26571,26571,Argentina,Capital Federal,Recoleta,4.0,2.0,1.0,115.0,95.0,330000
26572,26572,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,72.0,72.0,252000
26573,26573,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,70.0,54.0,250000
26574,26574,Argentina,Capital Federal,Recoleta,4.0,2.0,2.0,133.0,115.0,320000
26575,26575,Argentina,Capital Federal,Recoleta,4.0,2.0,2.0,102.0,94.0,430000
26576,26576,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,112.0,112.0,360000
26577,26577,Argentina,Capital Federal,Recoleta,4.0,2.0,1.0,73.0,70.0,198000
26578,26578,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,49.0,49.0,100000
26579,26579,Argentina,Capital Federal,Palermo,4.0,2.0,1.0,80.0,80.0,250000
26580,26580,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,63.0,,285000
26581,26581,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,,59.0,180000
26582,26582,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,,,225000
26583,26583,Argentina,Capital Federal,Colegiales,2.0,1.0,1.0,38.0,33.0,98000
26584,26584,Argentina,Capital Federal,Colegiales,2.0,1.0,2.0,95.0,62.0,285000
26585,26585,Argentina,Capital Federal,Versalles,2.0,1.0,1.0,48.0,45.0,79000
26586,26586,Argentina,Capital Federal,Versalles,2.0,1.0,1.0,40.0,40.0,85000
26587,26587,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,43.0,42.0,109000
26588,26588,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,30.0,30.0,69900
26589,26589,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,35.0,35.0,95000
26590,26590,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,33.0,33.0,75000
26591,26591,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,40.0,,85000
26592,26592,Argentina,Capital Federal,Saavedra,2.0,1.0,1.0,43.0,41.0,124000
26593,26593,Argentina,Capital Federal,Recoleta,1.0,1.0,1.0,33.0,33.0,68000
26594,26594,Argentina,Capital Federal,Recoleta,1.0,1.0,1.0,32.0,29.0,88000
26595,26595,Argentina,Capital Federal,Recoleta,1.0,1.0,1.0,24.0,24.0,80000
26596,26596,Argentina,Capital Federal,Floresta,2.0,1.0,1.0,39.0,39.0,95000
26597,26597,Argentina,Capital Federal,Floresta,2.0,1.0,1.0,45.0,40.0,115000
26598,26598,Argentina,Capital Federal,Floresta,2.0,1.0,1.0,40.0,37.0,93000
26599,26599,Argentina,Capital Federal,Congreso,2.0,1.0,2.0,,55.0,88000
26600,26600,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,49.0,49.0,185000
26601,26601,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,62.0,62.0,186000
26602,26602,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,39.0,33.0,109000
26603,26603,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,53.0,44.0,185000
26604,26604,Argentina,Capital Federal,Belgrano,2.0,1.0,2.0,71.0,65.0,290000
26605,26605,Argentina,Capital Federal,Belgrano,1.0,1.0,1.0,25.0,25.0,57000
26606,26606,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,55.0,53.0,198000
26607,26607,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,,,220000
26608,26608,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,71.0,71.0,213000
26609,26609,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,,59.0,198000
26610,26610,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,45.0,42.0,183000
26611,26611,Argentina,Capital Federal,Belgrano,2.0,1.0,2.0,56.0,56.0,189000
26612,26612,Argentina,Capital Federal,Colegiales,2.0,1.0,2.0,73.0,,280000
26613,26613,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,91.0,84.0,210000
26614,26614,Argentina,Capital Federal,Villa Luro,2.0,1.0,1.0,41.0,35.0,76900
26615,26615,Argentina,Capital Federal,Barrio Norte,4.0,1.0,2.0,101.0,101.0,495000
26616,26616,Argentina,Capital Federal,Almagro,3.0,2.0,1.0,63.0,63.0,105000
26617,26617,Argentina,Capital Federal,Retiro,4.0,2.0,2.0,120.0,118.0,290000
26618,26618,Argentina,Capital Federal,Retiro,5.0,2.0,2.0,180.0,160.0,450000
26619,26619,Argentina,Capital Federal,Retiro,3.0,2.0,1.0,67.0,63.0,350000
26620,26620,Argentina,Capital Federal,Retiro,5.0,2.0,2.0,125.0,120.0,345000
26621,26621,Argentina,Capital Federal,Retiro,4.0,2.0,2.0,130.0,123.0,380000
26622,26622,Argentina,Capital Federal,Retiro,3.0,2.0,1.0,60.0,60.0,155000
26623,26623,Argentina,Capital Federal,Nuñez,3.0,2.0,1.0,59.0,57.0,187000
26624,26624,Argentina,Capital Federal,Nuñez,3.0,2.0,1.0,69.0,64.0,154000
26625,26625,Argentina,Capital Federal,Flores,3.0,2.0,1.0,73.0,60.0,105000
26626,26626,Argentina,Capital Federal,Flores,3.0,2.0,1.0,67.0,64.0,175000
26627,26627,Argentina,Capital Federal,Boedo,3.0,2.0,1.0,67.0,59.0,115000
26628,26628,Argentina,Capital Federal,,3.0,2.0,1.0,43.0,43.0,150000
26629,26629,Argentina,Capital Federal,,3.0,2.0,1.0,43.0,43.0,145000
26630,26630,Argentina,Capital Federal,Villa del Parque,2.0,1.0,1.0,45.0,40.0,115000
26631,26631,Argentina,Capital Federal,San Cristobal,2.0,1.0,1.0,36.0,31.0,80000
26632,26632,Argentina,Capital Federal,Puerto Madero,2.0,1.0,2.0,,65.0,385000
26633,26633,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,45.0,40.0,115000
26634,26634,Argentina,Capital Federal,Villa Crespo,1.0,1.0,1.0,42.0,42.0,107322
26635,26635,Argentina,Capital Federal,Villa Crespo,2.0,1.0,1.0,51.0,51.0,120256
26636,26636,Argentina,Capital Federal,Villa Crespo,1.0,1.0,1.0,33.0,30.0,75000
26637,26637,Argentina,Capital Federal,Villa Crespo,2.0,1.0,1.0,46.0,40.0,108000
26638,26638,Argentina,Capital Federal,Villa Crespo,1.0,1.0,1.0,80.0,80.0,152096
26639,26639,Argentina,Capital Federal,Villa Crespo,1.0,1.0,1.0,42.0,42.0,73940
26640,26640,Argentina,Capital Federal,San Nicolás,2.0,1.0,1.0,26.0,26.0,51000
26641,26641,Argentina,Capital Federal,San Nicolás,2.0,1.0,1.0,38.0,35.0,98000
26642,26642,Argentina,Capital Federal,Barrio Norte,2.0,1.0,1.0,44.0,41.0,152500
26643,26643,Argentina,Capital Federal,Barrio Norte,2.0,1.0,1.0,40.0,40.0,92000
26644,26644,Argentina,Capital Federal,Barrio Norte,1.0,1.0,1.0,32.0,29.0,88000
26645,26645,Argentina,Capital Federal,Barrio Norte,7.0,4.0,2.0,288.0,276.0,630000
26646,26646,Argentina,Capital Federal,Barrio Norte,4.0,2.0,2.0,120.0,118.0,290000
26647,26647,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,85.0,75.0,249000
26648,26648,Argentina,Capital Federal,Barrio Norte,4.0,2.0,1.0,73.0,70.0,198000
26649,26649,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,145.0,140.0,369000
26650,26650,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,108.0,101.0,240000
26651,26651,Argentina,Capital Federal,Barrio Norte,4.0,3.0,2.0,99.0,99.0,285000
26652,26652,Argentina,Capital Federal,Barrio Norte,5.0,3.0,3.0,206.0,188.0,1100000
26653,26653,Argentina,Capital Federal,Barrio Norte,4.0,3.0,4.0,135.0,119.0,880000
26654,26654,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,105.0,98.0,295000
26655,26655,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,130.0,130.0,380000
26656,26656,Argentina,Capital Federal,Barrio Norte,4.0,3.0,2.0,140.0,110.0,370000
26657,26657,Argentina,Capital Federal,Barrio Norte,4.0,3.0,1.0,167.0,115.0,390000
26658,26658,Argentina,Capital Federal,Barrio Norte,4.0,3.0,1.0,164.0,158.0,410000
26659,26659,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,154.0,152.0,550000
26660,26660,Argentina,Capital Federal,Caballito,4.0,3.0,1.0,96.0,79.0,199000
26661,26661,Argentina,Capital Federal,Caballito,4.0,3.0,4.0,160.0,150.0,180000
26662,26662,Argentina,Capital Federal,Caballito,4.0,3.0,2.0,95.0,85.0,300000
26663,26663,Argentina,Capital Federal,Caballito,4.0,3.0,2.0,140.0,130.0,285000
26664,26664,Argentina,Capital Federal,Caballito,4.0,3.0,1.0,84.0,78.0,200000
26665,26665,Argentina,Capital Federal,Caballito,4.0,3.0,3.0,150.0,127.0,350000
26666,26666,Argentina,Capital Federal,Caballito,4.0,3.0,2.0,94.0,86.0,255000
26667,26667,Argentina,Capital Federal,Caballito,4.0,3.0,2.0,96.0,92.0,263000
26668,26668,Argentina,Capital Federal,Caballito,6.0,3.0,1.0,145.0,,300000
26669,26669,Argentina,Capital Federal,Caballito,4.0,3.0,3.0,144.0,87.0,288000
26670,26670,Argentina,Capital Federal,Caballito,4.0,3.0,2.0,120.0,120.0,330000
26671,26671,Argentina,Capital Federal,Balvanera,4.0,3.0,2.0,105.0,85.0,175000
26672,26672,Argentina,Capital Federal,Saavedra,4.0,3.0,1.0,70.0,68.0,145000
26673,26673,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,199.0,152.0,1000000
26674,26674,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,90.0,80.0,349000
26675,26675,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,150.0,144.0,390000
26676,26676,Argentina,Capital Federal,Recoleta,5.0,3.0,2.0,154.0,152.0,550000
26677,26677,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,143.0,138.0,395000
26678,26678,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,147.0,144.0,400000
26679,26679,Argentina,Capital Federal,Recoleta,5.0,3.0,2.0,149.0,141.0,330000
26680,26680,Argentina,Capital Federal,Barrio Norte,4.0,3.0,2.0,143.0,138.0,395000
26681,26681,Argentina,Capital Federal,Barrio Norte,4.0,3.0,2.0,149.0,127.0,360000
26682,26682,Argentina,Capital Federal,Barrio Norte,4.0,4.0,2.0,148.0,136.0,420000
26683,26683,Argentina,Capital Federal,Barrio Norte,5.0,4.0,2.0,127.0,120.0,370000
26684,26684,Argentina,Capital Federal,Barrio Norte,6.0,4.0,2.0,379.0,343.0,1400000
26685,26685,Argentina,Capital Federal,Barrio Norte,6.0,4.0,2.0,270.0,252.0,485000
26686,26686,Argentina,Capital Federal,Monserrat,5.0,4.0,2.0,140.0,124.0,185000
26687,26687,Argentina,Capital Federal,Caballito,5.0,4.0,2.0,130.0,130.0,440000
26688,26688,Argentina,Capital Federal,Balvanera,5.0,4.0,3.0,90.0,90.0,198000
26689,26689,Argentina,Capital Federal,Balvanera,5.0,4.0,2.0,153.0,153.0,240000
26690,26690,Argentina,Capital Federal,Recoleta,5.0,4.0,2.0,127.0,120.0,370000
26691,26691,Argentina,Capital Federal,Recoleta,4.0,4.0,2.0,115.0,110.0,370000
26692,26692,Argentina,Capital Federal,Recoleta,4.0,4.0,2.0,148.0,136.0,420000
26693,26693,Argentina,Capital Federal,Recoleta,6.0,4.0,2.0,379.0,343.0,1400000
26694,26694,Argentina,Capital Federal,Recoleta,7.0,4.0,2.0,288.0,276.0,630000
26695,26695,Argentina,Capital Federal,Belgrano,5.0,4.0,3.0,194.0,174.0,475000
26696,26696,Argentina,Capital Federal,Palermo,6.0,4.0,3.0,143.0,140.0,448000
26697,26697,Argentina,Capital Federal,Palermo,6.0,4.0,3.0,143.0,140.0,448000
26698,26698,Argentina,Capital Federal,Palermo,5.0,4.0,3.0,150.0,141.0,365000
26699,26699,Argentina,Capital Federal,Retiro,6.0,4.0,2.0,270.0,252.0,485000
26700,26700,Argentina,Capital Federal,Nuñez,5.0,4.0,4.0,314.0,289.0,2190000
26701,26701,Argentina,Capital Federal,Flores,5.0,4.0,3.0,187.0,187.0,110000
26702,26702,Argentina,Capital Federal,Villa del Parque,4.0,3.0,2.0,87.0,80.0,135000
26703,26703,Argentina,Capital Federal,San Cristobal,4.0,3.0,2.0,74.0,70.0,215000
26704,26704,Argentina,Capital Federal,San Cristobal,4.0,3.0,2.0,74.0,70.0,215000
26705,26705,Argentina,Capital Federal,Puerto Madero,,3.0,2.0,,106.0,600000
26706,26706,Argentina,Capital Federal,Villa Lugano,4.0,3.0,1.0,70.0,70.0,60000
26707,26707,Argentina,Capital Federal,Villa Lugano,4.0,3.0,1.0,69.0,69.0,55000
26708,26708,Argentina,Capital Federal,Villa Crespo,4.0,3.0,2.0,115.0,115.0,310184
26709,26709,Argentina,Capital Federal,San Nicolás,6.0,3.0,2.0,122.0,122.0,170000
26710,26710,Argentina,Capital Federal,Barrio Norte,4.0,3.0,1.0,164.0,158.0,380000
26711,26711,Argentina,Capital Federal,Barrio Norte,5.0,3.0,2.0,149.0,141.0,330000
26712,26712,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,47.0,47.0,183000
26713,26713,Argentina,Capital Federal,Recoleta,4.0,3.0,3.0,221.0,221.0,1800000
26714,26714,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,103.0,94.0,320000
26715,26715,Argentina,Capital Federal,Retiro,5.0,3.0,2.0,201.0,166.0,660000
26716,26716,Argentina,Capital Federal,Retiro,4.0,3.0,2.0,149.0,127.0,360000
26717,26717,Argentina,Capital Federal,Flores,4.0,3.0,2.0,138.0,119.0,299000
26718,26718,Argentina,Capital Federal,Boedo,4.0,3.0,2.0,105.0,85.0,175000
26719,26719,Argentina,Capital Federal,Once,4.0,3.0,2.0,,92.0,120000
26720,26720,Argentina,Capital Federal,,3.0,3.0,2.0,75.0,75.0,170000
26721,26721,Argentina,Capital Federal,,3.0,3.0,2.0,75.0,75.0,170000
26722,26722,Argentina,Capital Federal,Villa del Parque,3.0,2.0,2.0,77.0,68.0,245000
26723,26723,Argentina,Capital Federal,Villa del Parque,3.0,2.0,1.0,80.0,53.0,119000
26724,26724,Argentina,Capital Federal,Villa del Parque,3.0,2.0,1.0,,58.0,118000
26725,26725,Argentina,Capital Federal,Villa del Parque,3.0,2.0,1.0,74.0,66.0,110000
26726,26726,Argentina,Capital Federal,Parque Chacabuco,3.0,2.0,1.0,,80.0,180000
26727,26727,Argentina,Capital Federal,Parque Chacabuco,3.0,2.0,1.0,76.0,,250000
26728,26728,Argentina,Capital Federal,Villa Urquiza,3.0,2.0,1.0,65.0,,165000
26729,26729,Argentina,Capital Federal,Villa Urquiza,3.0,2.0,2.0,,70.0,219000
26730,26730,Argentina,Capital Federal,Villa Urquiza,3.0,2.0,2.0,106.0,72.0,220000
26731,26731,Argentina,Capital Federal,Puerto Madero,4.0,2.0,3.0,190.0,190.0,1070000
26732,26732,Argentina,Capital Federal,Puerto Madero,3.0,2.0,2.0,,135.0,1050000
26733,26733,Argentina,Capital Federal,Puerto Madero,3.0,2.0,2.0,111.0,90.0,440000
26734,26734,Argentina,Capital Federal,Villa Lugano,3.0,2.0,1.0,50.0,50.0,55000
26735,26735,Argentina,Capital Federal,Villa Devoto,3.0,2.0,1.0,40.0,40.0,100000
26736,26736,Argentina,Capital Federal,Villa Devoto,3.0,2.0,1.0,72.0,65.0,139000
26737,26737,Argentina,Capital Federal,Villa Crespo,3.0,2.0,1.0,75.0,,130000
26738,26738,Argentina,Capital Federal,Barrio Norte,4.0,2.0,1.0,115.0,95.0,330000
26739,26739,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,78.0,62.0,131000
26740,26740,Argentina,Capital Federal,Barrio Norte,5.0,2.0,2.0,180.0,160.0,450000
26741,26741,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,,52.0,135000
26742,26742,Argentina,Capital Federal,Barrio Norte,4.0,2.0,2.0,130.0,123.0,380000
26743,26743,Argentina,Capital Federal,Barrio Norte,4.0,2.0,2.0,133.0,115.0,320000
26744,26744,Argentina,Capital Federal,Retiro,5.0,3.0,2.0,149.0,146.0,400000
26745,26745,Argentina,Capital Federal,Recoleta,4.0,3.0,3.0,154.0,147.0,465000
26746,26746,Argentina,Capital Federal,Retiro,5.0,3.0,2.0,145.0,140.0,369000
26747,26747,Argentina,Capital Federal,Coghlan,4.0,3.0,3.0,220.0,210.0,900000
26748,26748,Argentina,Capital Federal,Recoleta,4.0,3.0,1.0,167.0,115.0,390000
26749,26749,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,114.0,105.0,249000
26750,26750,Argentina,Capital Federal,Recoleta,5.0,3.0,2.0,130.0,130.0,380000
26751,26751,Argentina,Capital Federal,Recoleta,,3.0,2.0,109.0,107.0,205000
26752,26752,Argentina,Capital Federal,Congreso,4.0,3.0,2.0,154.0,154.0,200000
26753,26753,Argentina,Capital Federal,Belgrano,4.0,3.0,2.0,144.0,131.0,470000
26754,26754,Argentina,Capital Federal,Belgrano,4.0,3.0,5.0,163.0,153.0,1150000
26755,26755,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,125.0,111.0,359000
26756,26756,Argentina,Capital Federal,Belgrano,4.0,3.0,1.0,,69.0,187000
26757,26757,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,213.0,,465000
26758,26758,Argentina,Capital Federal,Belgrano,6.0,3.0,3.0,,,430000
26759,26759,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,151.0,151.0,750000
26760,26760,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,156.0,143.0,415000
26761,26761,Argentina,Capital Federal,Palermo,3.0,3.0,2.0,70.0,67.0,235000
26762,26762,Argentina,Capital Federal,Palermo,5.0,3.0,3.0,,167.0,630000
26763,26763,Argentina,Capital Federal,Palermo,5.0,3.0,3.0,166.0,166.0,635000
26764,26764,Argentina,Capital Federal,Palermo,6.0,3.0,2.0,123.0,120.0,430000
26765,26765,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,206.0,167.0,690000
26766,26766,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,110.0,104.0,350000
26767,26767,Argentina,Capital Federal,Palermo,4.0,3.0,1.0,77.0,77.0,195000
26768,26768,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,199.0,152.0,1000000
26769,26769,Argentina,Capital Federal,Palermo,4.0,3.0,3.0,111.0,,320000
26770,26770,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,85.0,80.0,250000
26771,26771,Argentina,Capital Federal,Palermo,6.0,3.0,2.0,125.0,122.0,430000
26772,26772,Argentina,Capital Federal,Palermo,4.0,3.0,3.0,189.0,189.0,612500
26773,26773,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,142.0,138.0,550000
26774,26774,Argentina,Capital Federal,Palermo,4.0,3.0,3.0,189.0,189.0,612500
26775,26775,Argentina,Capital Federal,Palermo,4.0,3.0,1.0,164.0,158.0,380000
26776,26776,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,199.0,152.0,1000000
26777,26777,Argentina,Capital Federal,Retiro,5.0,3.0,2.0,181.0,162.0,590000
26778,26778,Argentina,Capital Federal,Belgrano,2.0,1.0,2.0,55.0,45.0,210000
26779,26779,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,55.0,55.0,185000
26780,26780,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,77.0,77.0,207900
26781,26781,Argentina,Capital Federal,Floresta,1.0,,1.0,28.0,26.0,75000
26782,26782,Argentina,Capital Federal,Floresta,1.0,,1.0,33.0,31.0,114000
26783,26783,Argentina,Capital Federal,Floresta,1.0,,1.0,26.0,26.0,68000
26784,26784,Argentina,Capital Federal,Recoleta,3.0,,1.0,80.0,80.0,140000
26785,26785,Argentina,Capital Federal,Recoleta,1.0,,1.0,19.0,19.0,75000
26786,26786,Argentina,Capital Federal,Caballito,1.0,,1.0,25.0,25.0,72000
26787,26787,Argentina,Capital Federal,Chacarita,1.0,,1.0,54.0,47.0,96000
26788,26788,Argentina,Capital Federal,Floresta,1.0,,1.0,50.0,31.0,79000
26789,26789,Argentina,Capital Federal,Mataderos,1.0,,1.0,34.0,30.0,80000
26790,26790,Argentina,Capital Federal,San Telmo,,,,,,48000
26791,26791,Argentina,Capital Federal,Colegiales,1.0,,1.0,21.0,21.0,53000
26792,26792,Argentina,Capital Federal,Villa Luro,1.0,,1.0,20.0,20.0,53900
26793,26793,Argentina,Capital Federal,Villa Luro,1.0,,1.0,38.0,34.0,72000
26794,26794,Argentina,Capital Federal,Barrio Norte,1.0,,1.0,28.0,28.0,75000
26795,26795,Argentina,Capital Federal,Barrio Norte,1.0,,1.0,36.0,36.0,95000
26796,26796,Argentina,Capital Federal,San Nicolás,1.0,,1.0,21.0,21.0,60000
26797,26797,Argentina,Capital Federal,San Telmo,1.0,,1.0,30.0,25.0,95000
26798,26798,Argentina,Capital Federal,Congreso,1.0,,1.0,34.0,32.0,75000
26799,26799,Argentina,Capital Federal,Belgrano,1.0,,1.0,45.0,42.0,125000
26800,26800,Argentina,Capital Federal,Palermo,1.0,,1.0,42.0,35.0,147000
26801,26801,Argentina,Capital Federal,Retiro,10.0,6.0,4.0,298.0,295.0,800000
26802,26802,Argentina,Capital Federal,Barrio Norte,7.0,5.0,3.0,240.0,240.0,550000
26803,26803,Argentina,Capital Federal,Barrio Norte,7.0,5.0,3.0,188.0,188.0,640000
26804,26804,Argentina,Capital Federal,Barrio Norte,7.0,5.0,2.0,248.0,248.0,690000
26805,26805,Argentina,Capital Federal,Recoleta,7.0,5.0,3.0,240.0,240.0,550000
26806,26806,Argentina,Capital Federal,Recoleta,7.0,5.0,3.0,188.0,188.0,640000
26807,26807,Argentina,Capital Federal,Recoleta,7.0,5.0,2.0,248.0,248.0,690000
26808,26808,Argentina,Capital Federal,Recoleta,6.0,5.0,3.0,295.0,293.0,600000
26809,26809,Argentina,Capital Federal,Belgrano,4.0,5.0,2.0,99.0,95.0,320000
26810,26810,Argentina,Capital Federal,Barrio Norte,4.0,4.0,2.0,115.0,110.0,370000
26811,26811,Argentina,Capital Federal,,3.0,,,50.0,,45000
26812,26812,Argentina,Capital Federal,Flores,1.0,,1.0,27.0,25.0,67000
26813,26813,Argentina,Capital Federal,Flores,1.0,,1.0,,30.0,76000
26814,26814,Argentina,Capital Federal,Retiro,1.0,,1.0,36.0,36.0,95000
26815,26815,Argentina,Capital Federal,Palermo,1.0,,1.0,35.0,31.0,115000
26816,26816,Argentina,Capital Federal,Palermo,,,,86.0,69.0,260100
26817,26817,Argentina,Capital Federal,Palermo,1.0,,1.0,25.0,,114000
26818,26818,Argentina,Capital Federal,Villa Devoto,1.0,,1.0,35.0,32.0,89000
26819,26819,Argentina,Capital Federal,Villa Urquiza,3.0,,2.0,100.0,65.0,170000
26820,26820,Argentina,Capital Federal,Barrio Norte,5.0,4.0,2.0,201.0,166.0,660000
